"","author","title","type","start","end","kind","words"
"17621","Marryat, Florence","The Blood of the Vampire","sentence",5662,5716,NA,"Harriet passed the time in a silent ecstasy of delight"
"17622","Marryat, Florence","The Blood of the Vampire","sentence",5718,5801,NA,"Her cup of bliss was filled to overflowing her satisfaction was too deep for words"
"17623","Marryat, Florence","The Blood of the Vampire","sentence",5803,6193,NA,"To this girl for whom the world had been seen as yet only through the barred windows of a conventwho had never enjoyed the society of an intellectual companion before who had viewed no scenery but that of the Island seen no records of the past and visited no foreign capital the first weeks of her married life were a panorama of novelties her days one long astonishment and delight"
"17624","Marryat, Florence","The Blood of the Vampire","sentence",6195,6337,NA,"She could not adore Anthony Pennell sufficiently for having afforded her the opportunity of seeing all this and more especially of feeling it"
"17625","Marryat, Florence","The Blood of the Vampire","sentence",6339,6744,NA,"The presents he lavished upon her were as nothing in her eyes compared to the loverlike attentions he paid her the bouquets of flowers he brought her every morning the glass of lemonade or milk he had ready to supply her need when they were taking their excursions the warm shawl or mantle he carried on his arm in the evenings lest the air should become too chilly for her delicate frame after sunset"
"17626","Marryat, Florence","The Blood of the Vampire","sentence",6746,6941,NA,"Money Harriet had no need of but lovelove she had thirsted for as the hart thirsts for the water streams yet had never imagined it could be poured out at her feet as her husband poured it now"
"17627","Marryat, Florence","The Blood of the Vampire","sentence",6943,7185,NA,"And Pennell on the other hand though he had been much sought after and flattered by the fair sex for the sake of the fame he had acquired and the money he made had never lost his heart to any woman as he had done to his little unknown wife"
"17628","Marryat, Florence","The Blood of the Vampire","sentence",7187,7228,NA,"He had never met anyone like Hally before"
"17629","Marryat, Florence","The Blood of the Vampire","sentence",7230,7390,NA,"She combined the intelligence of the Englishwoman with the espièglerie of the Frenchthe devotion of the Creole with the fiery passion of the Spanish or Italian"
"17630","Marryat, Florence","The Blood of the Vampire","sentence",7392,7583,NA,"He could conceive her quite capable of dying silently and uncomplainingly for him or anyone she loved or on the other hand stabbing her lover without remorse if roused by jealousy or insult"
"17631","Marryat, Florence","The Blood of the Vampire","sentence",7585,7771,NA,"He was hourly discovering new traits in her character which delighted him because they were so utterly unlike any possessed by the women of the world with whom he had hitherto associated"
"17632","Marryat, Florence","The Blood of the Vampire","sentence",7773,7874,NA,"He felt as though he had captured some beautiful wild creature and was taming it for his own pleasure"
"17633","Marryat, Florence","The Blood of the Vampire","sentence",7876,8102,NA,"Harriet would sit for hours at a time in profound silence contemplating his features or watching his actionscrouched on the floor at his feet until he was fain to lay down his book or writing and take to fondling her instead"
"17634","Marryat, Florence","The Blood of the Vampire","sentence",8104,8341,NA,"She was an ever constant joy to him he felt it would be impossible to do anything to displease her so long as he loved herthat like the patient Griselda131 she would submit to any injustice and meekly call it justice if from his hand"
"17635","Marryat, Florence","The Blood of the Vampire","sentence",8343,8538,NA,"And yet he knew all the while that the savage in her was not tamedthat at any moment like the domesticated lion or tiger her nature might assert itself and become furious wild and intractable"
"17636","Marryat, Florence","The Blood of the Vampire","sentence",8540,8652,NA,"It was the very uncertainty that pleased him men love the women of whom they are not quite certain all the more"
"17637","Marryat, Florence","The Blood of the Vampire","sentence",8654,8765,NA,"From Nice they wandered to Mentone but the proximity of the Monte Carlo tables had no charm for Anthony Pennell"
"17638","Marryat, Florence","The Blood of the Vampire","sentence",8767,8897,NA,"He was not a speculating man his brain was filled with better things and he only visited such places for the sake of reproduction"
"17639","Marryat, Florence","The Blood of the Vampire","sentence",8899,9057,NA,"Although the autumn was now far advanced the air of Mentone was too enervating to suit either of them and Pennell proposed that they should move on to Italy"
"17640","Marryat, Florence","The Blood of the Vampire","sentence",9059,9212,NA,"I must shew you Venice and Rome before we return home Hally he said and when I come to think of it why should we return to England at all just yet"
"17641","Marryat, Florence","The Blood of the Vampire","sentence",9214,9236,NA,"Why not winter in Rome"
"17642","Marryat, Florence","The Blood of the Vampire","sentence",9238,9297,NA,"Richards is always advising me to take a good long holiday"
"17643","Marryat, Florence","The Blood of the Vampire","sentence",9299,9411,NA,"He says I overwork my brain and it reacts upon my bodywhat better opportunity could we find to adopt his advice"
"17644","Marryat, Florence","The Blood of the Vampire","sentence",9413,9449,NA,"Hitherto I have poohpoohed the idea"
"17645","Marryat, Florence","The Blood of the Vampire","sentence",9451,9636,NA,"Wandering over a foreign country in solitary grandeur held no charms for me but with you my darling to double the pleasure of every thing any place assumes the appearance of Paradise"
"17646","Marryat, Florence","The Blood of the Vampire","sentence",9638,9666,NA,"What do you say little wife"
"17647","Marryat, Florence","The Blood of the Vampire","sentence",9668,9716,NA,"Shall we set up our tent South until the spring"
"17648","Marryat, Florence","The Blood of the Vampire","sentence",9718,9771,NA,"Dont you feel well Tony asked Harriet anxiously"
"17649","Marryat, Florence","The Blood of the Vampire","sentence",9773,9803,NA,"Never better in my life dear"
"17650","Marryat, Florence","The Blood of the Vampire","sentence",9805,9867,NA,"I am afraid you will not make an interesting invalid out of me"
"17651","Marryat, Florence","The Blood of the Vampire","sentence",9869,9892,NA,"I am as fit as a fiddle"
"17652","Marryat, Florence","The Blood of the Vampire","sentence",9894,10001,NA,"But I fancy my next novel will deal with Italy and I should like to make a few notes of the spots I may requ"
"17653","Marryat, Florence","The Blood of the Vampire","entity",905,919,"person","Doctor Phillips"
"17654","Marryat, Florence","The Blood of the Vampire","entity",1117,1128,"person","Ralph Pullen"
"17655","Marryat, Florence","The Blood of the Vampire","entity",1588,1592,"person","Bobby"
"17656","Marryat, Florence","The Blood of the Vampire","entity",1724,1728,"person","Bobby"
"17657","Marryat, Florence","The Blood of the Vampire","entity",2153,2159,"person","Anthony"
"17658","Marryat, Florence","The Blood of the Vampire","entity",2593,2599,"person","Anthony"
"17659","Marryat, Florence","The Blood of the Vampire","entity",3208,3211,"person","Tony"
"17660","Marryat, Florence","The Blood of the Vampire","entity",4642,4646,"person","Tony"
"17661","Marryat, Florence","The Blood of the Vampire","entity",6215,6229,"person","Anthony Pennell"
"17662","Marryat, Florence","The Blood of the Vampire","entity",8750,8764,"person","Anthony Pennell"
"17663","Marryat, Florence","The Blood of the Vampire","entity",9740,9743,"person","Tony"
"17664","Marryat, Florence","The Blood of the Vampire","entity",9753,9759,"person","Harriet"
"17665","Marryat, Florence","The Blood of the Vampire","entity",4195,4199,"location","Paris"
"17666","Marryat, Florence","The Blood of the Vampire","entity",4950,4954,"location","Paris"
"17667","Marryat, Florence","The Blood of the Vampire","entity",5536,5539,"location","Nice"
"17668","Marryat, Florence","The Blood of the Vampire","entity",9052,9056,"location","Italy"
"17669","Marryat, Florence","The Blood of the Vampire","entity",9076,9081,"location","Venice"
"17670","Marryat, Florence","The Blood of the Vampire","entity",9087,9090,"location","Rome"
"17671","Marryat, Florence","The Blood of the Vampire","entity",9189,9195,"location","England"
"17672","Marryat, Florence","The Blood of the Vampire","entity",9232,9235,"location","Rome"
"17673","Marryat, Florence","The Blood of the Vampire","entity",9935,9939,"location","Italy"
"17674","Marryat, Florence","The Blood of the Vampire","sentence",1,17,NA,"ire to introduce"
"17675","Marryat, Florence","The Blood of the Vampire","sentence",19,66,NA,"It is nothing to take me away from you darling"
"17676","Marryat, Florence","The Blood of the Vampire","sentence",68,174,NA,"We will inspect the old places together and your quick eye and clear brain shall help me in my researches"
"17677","Marryat, Florence","The Blood of the Vampire","sentence",176,257,NA,"Is it a settled thing Hally O yes darling she replied anywhere with you"
"17678","Marryat, Florence","The Blood of the Vampire","sentence",259,545,NA,"The only place I shall ever object to will be the one where I cannot go with you That place does not exist on this earth Hally said Pennell but if you are willing we may as well start tomorrow for if we leave it too late we shall find all the best winter quarters preengaged"
"17679","Marryat, Florence","The Blood of the Vampire","sentence",547,683,NA,"He left the room as she thought rather hurriedly but as he gained the hotel corridor he slightly staggered and leaned against the wall"
"17680","Marryat, Florence","The Blood of the Vampire","sentence",685,762,NA,"He had told his wife that he was quite well but he knew it was not the truth"
"17681","Marryat, Florence","The Blood of the Vampire","sentence",764,871,NA,"He had felt weak and enervated ever since coming to Mentone but he ascribed it to the soft mild atmosphere"
